SimTime,X_true,Y_true,Heading_true,Vx_true,Vy_true,RotVel_true,X_est,Y_est,Heading_est,Vx_est,Vy_est,Ax_est,Ay_est,x_meas,y_meas,vx_meas,vy_meas,LateralError,HeadingError,CurrentSegment,DistanceToNext,LateralControl,HeadingControl,u_psi,P_trace,K_x_gain,K_xdot_gain,K_y_gain,K_ydot_gain,Q_std,R_pos_std,R_vel_std,P_xx,P_xy,P_yx,P_yy
57.634,-0.758,0.448,-3.94481,0.313755,-0.0216362,8,-0.634984,0.411901,-3.76466,0.35403,-0.0232954,0.118014,0.0566621,-0.750419,-0.480256,0.364945,-0.00733935,-0.411901,3.76466,5,0.756879,-2.82299,1.11882,-1.70417,0.104069,0.0220555,0.614096,0.0220555,0.614096,0.2,0.25,0.05,0.00137847,0,0,0.00137847
57.735,-0.726,0.445,-3.94481,0.313755,-0.0216362,3,-0.60072,0.399083,-12.7788,0.346153,-0.0785093,0.0364299,-0.191022,-0.58415,0.255467,0.332593,-0.119283,-0.399083,12.7788,5,0.721202,-2.78203,19.5333,16.7513,0.110285,0.0219834,0.594727,0.0219834,0.594727,0.2,0.25,0.05,0.00137396,0,0,0.00137396
57.839,-0.692,0.443,-3.94481,0.3367,-0.0232185,-2,-0.565163,0.406168,-3.84102,0.316763,-0.0212672,-0.104977,0.125893,-0.413509,0.72418,0.293948,0.0285345,-0.406168,3.84102,5,0.695975,-2.97346,-4.27768,-7.25114,0.111435,0.0219249,0.60015,0.0219249,0.60015,0.2,0.25,0.05,0.00137031,0,0,0.00137031
57.941,-0.661,0.441,-2.98053,0.308083,-0.0160409,8,-0.539521,0.400427,-5.67876,0.31276,-0.0311005,-0.0714243,0.0317978,-0.853762,0.330135,0.318719,-0.0458965,-0.400427,5.67876,5,0.671881,-2.84255,6.73243,3.88988,0.112021,0.0218515,0.599612,0.0218515,0.599612,0.2,0.25,0.05,0.00136572,0,0,0.00136572
58.059,-0.627,0.44,-3.94481,0.338696,-0.0233561,-7,-0.505329,0.40492,2.07115,0.323547,0.0117008,0.0095623,0.187067,-0.71236,0.550037,0.335769,0.033785,-0.40492,-2.07115,5,0.647547,-2.94283,-7.77498,-10.7178,0.103998,0.0218778,0.63123,0.0218778,0.63123,0.2,0.25,0.05,0.00136736,0,0,0.00136736
58.164,-0.594,0.437,-2.98053,0.336045,-0.0174968,4,-0.493406,0.406766,3.98831,0.264031,0.0184087,-0.223478,0.133989,-1.15794,0.461189,0.228524,0.00984391,-0.406766,-3.98831,5,0.639459,-2.94138,-5.23276,-8.17414,0.106587,0.0218308,0.60906,0.0218308,0.60906,0.2,0.25,0.05,0.00136442,0,0,0.00136442
58.286,-0.559,0.435,-3.94481,0.347674,-0.0239753,-11,-0.437144,0.395051,-6.12274,0.356947,-0.0382899,0.241237,-0.14897,0.0354859,0.138265,0.423327,-0.0787909,-0.395051,6.12274,5,0.589203,-2.77522,12.9694,10.1942,0.100827,0.021897,0.635714,0.021897,0.635714,0.2,0.25,0.05,0.00136857,0,0,0.00136857
58.388,-0.525,0.433,-4.9091,0.338255,-0.0290528,-8,-0.407356,0.400669,2.96129,0.389758,0.0201623,0.281207,0.14634,-0.813956,0.443009,0.39726,0.0687232,-0.400669,-2.96129,5,0.571379,-2.92447,-10.6805,-13.605,0.107263,0.0218379,0.601348,0.0218379,0.601348,0.2,0.25,0.05,0.00136487,0,0,0.00136487
58.506,-0.491,0.43,-3.94481,0.3367,-0.0232185,10,-0.364365,0.405063,-6.04999,0.38053,-0.040331,0.111455,-0.172784,-0.346027,0.897785,0.355158,-0.0891741,-0.405063,6.04999,5,0.544828,-2.94327,12.318,9.37474,0.103503,0.0218811,0.62629,0.0218811,0.62629,0.2,0.25,0.05,0.00136757,0,0,0.00136757
58.623,-0.457,0.427,-5.96105,0.345621,-0.0360887,-14,-0.31716,0.393412,-8.56115,0.413145,-0.0621958,0.188673,-0.174944,-0.343981,0.141671,0.424808,-0.0618757,-0.393412,8.56115,5,0.505335,-2.76087,9.63669,6.87582,0.101328,0.0219217,0.629161,0.0219217,0.629161,0.2,0.25,0.05,0.00137011,0,0,0.00137011
58.727,-0.424,0.424,-5.96105,0.330702,-0.0345309,-2,-0.279707,0.393274,-13.4642,0.435554,-0.10428,0.205357,-0.279161,-0.593057,0.862051,0.438974,-0.12235,-0.393274,13.4642,6,0.482597,-2.83062,16.3608,13.5302,0.106994,0.0218766,0.603281,0.0218766,0.603281,0.2,0.25,0.05,0.00136729,0,0,0.00136729
58.829,-0.39,0.421,-4.9091,0.33128,-0.0284538,8,-0.247473,0.387082,-9.00377,0.417673,-0.066181,0.0510266,-0.0010454,-0.635346,0.284745,0.393252,-0.0205557,-0.393274,13.4642,6,0.482597,-2.83062,16.3608,13.5302,0.111206,0.0218146,0.595803,0.0218146,0.595803,0.2,0.25,0.05,0.00136341,0,0,0.00136341
